
Iteracción: 0
individual0 mCAI=0.369312,mHD=0.131579,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.00171e+11, last mutation: -1, Identificador de poblacion: 94
individual71 mCAI=0.528851,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.098e+08, last mutation: 4, Identificador de poblacion: 105
individual72 mCAI=0.572672,mHD=0.219298,lLCS=0.157895,GENDER=male,AGE:1,fitness:9.92837e+07, last mutation: 4, Identificador de poblacion: 105
individual73 mCAI=0.573527,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:9.78891e+07, last mutation: 4, Identificador de poblacion: 105
individual74 mCAI=0.582442,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:0,fitness:8.30363e+07, last mutation: 4, Identificador de poblacion: 105
individual75 mCAI=0.590871,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:7.948e+07, last mutation: 4, Identificador de poblacion: 105
individual76 mCAI=0.57834,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:7.79102e+07, last mutation: 4, Identificador de poblacion: 105
individual77 mCAI=0.550385,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:7.546e+07, last mutation: 4, Identificador de poblacion: 105
individual78 mCAI=0.565882,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:6.71467e+07, last mutation: 4, Identificador de poblacion: 105
individual79 mCAI=0.587986,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:6.55489e+07, last mutation: 1, Identificador de poblacion: 105
individual80 mCAI=0.560943,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:6.23034e+07, last mutation: 4, Identificador de poblacion: 105
individual81 mCAI=0.607032,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:3,fitness:5.7376e+07, last mutation: 1, Identificador de poblacion: 105
individual82 mCAI=0.574859,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:3,fitness:5.35723e+07, last mutation: 4, Identificador de poblacion: 105
individual83 mCAI=0.556918,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:5.08898e+07, last mutation: 4, Identificador de poblacion: 105
individual84 mCAI=0.583967,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:5.02658e+07, last mutation: 4, Identificador de poblacion: 105
individual85 mCAI=0.579833,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.48289e+07, last mutation: 1, Identificador de poblacion: 105
individual86 mCAI=0.578244,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.02636e+07, last mutation: 1, Identificador de poblacion: 105
individual87 mCAI=0.566269,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:3.81899e+07, last mutation: 4, Identificador de poblacion: 105
individual88 mCAI=0.564772,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:3.69251e+07, last mutation: 1, Identificador de poblacion: 105
individual89 mCAI=0.55049,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.68861e+07, last mutation: 1, Identificador de poblacion: 105
individual90 mCAI=0.553616,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.68328e+07, last mutation: 4, Identificador de poblacion: 105
individual91 mCAI=0.577954,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.38157e+07, last mutation: 4, Identificador de poblacion: 105
individual92 mCAI=0.551453,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:0,fitness:3.31521e+07, last mutation: 4, Identificador de poblacion: 105
individual93 mCAI=0.551328,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.29515e+07, last mutation: 0, Identificador de poblacion: 105
individual94 mCAI=0.520049,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.22431e+07, last mutation: 0, Identificador de poblacion: 105
individual95 mCAI=0.556029,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:1,fitness:2.10003e+07, last mutation: 4, Identificador de poblacion: 105
individual96 mCAI=0.556961,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.92658e+07, last mutation: 4, Identificador de poblacion: 105
individual97 mCAI=0.569196,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:3,fitness:1.90692e+07, last mutation: 4, Identificador de poblacion: 105
individual98 mCAI=0.564772,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.81707e+07, last mutation: 1, Identificador de poblacion: 105
individual99 mCAI=0.566997,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:1.65176e+07, last mutation: 0, Identificador de poblacion: 105

individual100 mCAI=0.55049,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.52386e+07, last mutation: 1, Identificador de poblacion: 105
individual101 mCAI=0.578244,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.41009e+07, last mutation: 1, Identificador de poblacion: 105
individual102 mCAI=0.549117,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.40787e+07, last mutation: 1, Identificador de poblacion: 105
individual103 mCAI=0.549117,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.40787e+07, last mutation: 1, Identificador de poblacion: 105
individual104 mCAI=0.55049,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.33688e+07, last mutation: 1, Identificador de poblacion: 105
individual105 mCAI=0.55049,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.33599e+07, last mutation: 1, Identificador de poblacion: 105
individual106 mCAI=0.571002,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.33453e+07, last mutation: 0, Identificador de poblacion: 105
individual107 mCAI=0.558489,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.30814e+07, last mutation: 1, Identificador de poblacion: 105
individual108 mCAI=0.549677,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.27715e+07, last mutation: 0, Identificador de poblacion: 105
individual109 mCAI=0.531212,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:2,fitness:1.24879e+07, last mutation: 1, Identificador de poblacion: 105
individual110 mCAI=0.562158,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:2,fitness:1.20842e+07, last mutation: 0, Identificador de poblacion: 105
individual111 mCAI=0.545138,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:9.9012e+06, last mutation: 0, Identificador de poblacion: 105
individual112 mCAI=0.542859,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:8.71179e+06, last mutation: 0, Identificador de poblacion: 105
individual113 mCAI=0.542475,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:8.53253e+06, last mutation: 0, Identificador de poblacion: 105
individual114 mCAI=0.550227,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:1,fitness:8.50927e+06, last mutation: 1, Identificador de poblacion: 105
individual115 mCAI=0.497199,mHD=0.219298,lLCS=0.175439,GENDER=male,AGE:2,fitness:5.99938e+06, last mutation: 0, Identificador de poblacion: 105
individual116 mCAI=0.523184,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:5.78673e+06, last mutation: 0, Identificador de poblacion: 105
individual117 mCAI=0.607032,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:3,fitness:5.54308e+06, last mutation: 1, Identificador de poblacion: 105
individual118 mCAI=0.532166,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:4.81494e+06, last mutation: 0, Identificador de poblacion: 105
individual119 mCAI=0.518307,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:4.67076e+06, last mutation: 0, Identificador de poblacion: 105
individual120 mCAI=0.531212,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:2,fitness:4.56863e+06, last mutation: 1, Identificador de poblacion: 105
individual121 mCAI=0.535105,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:1,fitness:3.89997e+06, last mutation: 1, Identificador de poblacion: 105
individual122 mCAI=0.593634,mHD=0.175439,lLCS=0.236842,GENDER=female,AGE:0,fitness:3.35486e+06, last mutation: 1, Identificador de poblacion: 105
individual123 mCAI=0.520674,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:2.56758e+06, last mutation: 0, Identificador de poblacion: 105
individual124 mCAI=0.520514,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.5454e+06, last mutation: 0, Identificador de poblacion: 105
individual125 mCAI=0.564772,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:0,fitness:2.3705e+06, last mutation: 1, Identificador de poblacion: 105
individual126 mCAI=0.494887,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:2,fitness:2.26634e+06, last mutation: 0, Identificador de poblacion: 105
individual127 mCAI=0.590963,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:0,fitness:2.00655e+06, last mutation: 0, Identificador de poblacion: 105
individual128 mCAI=0.521884,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.98734e+06, last mutation: 0, Identificador de poblacion: 105
individual129 mCAI=0.53191,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.78376e+06, last mutation: 0, Identificador de poblacion: 105
individual130 mCAI=0.598756,mHD=0.149123,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.7441e+06, last mutation: 0, Identificador de poblacion: 105
individual131 mCAI=0.549927,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.72789e+06, last mutation: 0, Identificador de poblacion: 105
individual132 mCAI=0.530986,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.68478e+06, last mutation: 0, Identificador de poblacion: 105
individual133 mCAI=0.52892,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.48327e+06, last mutation: 0, Identificador de poblacion: 105
individual134 mCAI=0.485498,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.47421e+06, last mutation: 0, Identificador de poblacion: 105
individual135 mCAI=0.484053,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.38035e+06, last mutation: 0, Identificador de poblacion: 105
individual136 mCAI=0.54434,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:1.35732e+06, last mutation: 0, Identificador de poblacion: 105
individual137 mCAI=0.527204,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.33486e+06, last mutation: 0, Identificador de poblacion: 105
individual138 mCAI=0.524451,mHD=0.210526,lLCS=0.22807,GENDER=male,AGE:1,fitness:1.30788e+06, last mutation: 0, Identificador de poblacion: 105
individual139 mCAI=0.508082,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.30347e+06, last mutation: 0, Identificador de poblacion: 105
individual140 mCAI=0.501473,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:3,fitness:917617, last mutation: 0, Identificador de poblacion: 105
individual141 mCAI=0.551022,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:1,fitness:870760, last mutation: 1, Identificador de poblacion: 105
individual142 mCAI=0.43544,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:849803, last mutation: 0, Identificador de poblacion: 105
individual143 mCAI=0.53425,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:692702, last mutation: 0, Identificador de poblacion: 105
individual144 mCAI=0.495477,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:669356, last mutation: 0, Identificador de poblacion: 105
individual145 mCAI=0.542332,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:3,fitness:466256, last mutation: 1, Identificador de poblacion: 105
individual146 mCAI=0.547816,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:454071, last mutation: 1, Identificador de poblacion: 105
individual147 mCAI=0.511859,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:428706, last mutation: 0, Identificador de poblacion: 105
individual148 mCAI=0.507731,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:412117, last mutation: 0, Identificador de poblacion: 105
individual149 mCAI=0.505499,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:361117, last mutation: 0, Identificador de poblacion: 105
individual150 mCAI=0.524878,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:343776, last mutation: 0, Identificador de poblacion: 105
individual151 mCAI=0.522805,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:2,fitness:327633, last mutation: 0, Identificador de poblacion: 105
individual152 mCAI=0.540103,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:2,fitness:305379, last mutation: 0, Identificador de poblacion: 105
individual153 mCAI=0.409853,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:3,fitness:276088, last mutation: 0, Identificador de poblacion: 105
individual154 mCAI=0.500616,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:270992, last mutation: 0, Identificador de poblacion: 105
individual155 mCAI=0.549631,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:2,fitness:270836, last mutation: 1, Identificador de poblacion: 105
individual156 mCAI=0.500593,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:225629, last mutation: 0, Identificador de poblacion: 105
individual157 mCAI=0.512363,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:167751, last mutation: 0, Identificador de poblacion: 105
individual158 mCAI=0.471658,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:166647, last mutation: 0, Identificador de poblacion: 105
individual159 mCAI=0.550868,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:2,fitness:159150, last mutation: 0, Identificador de poblacion: 105
individual160 mCAI=0.46566,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:145512, last mutation: 0, Identificador de poblacion: 105
individual161 mCAI=0.505649,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:109851, last mutation: 0, Identificador de poblacion: 105
individual162 mCAI=0.484446,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:106710, last mutation: 0, Identificador de poblacion: 105
individual163 mCAI=0.521081,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:3,fitness:105856, last mutation: 0, Identificador de poblacion: 105
individual164 mCAI=0.560234,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:1,fitness:96994.4, last mutation: 1, Identificador de poblacion: 105
individual165 mCAI=0.421888,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:91017, last mutation: 0, Identificador de poblacion: 105
individual166 mCAI=0.476031,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:2,fitness:90901.9, last mutation: 0, Identificador de poblacion: 105
individual167 mCAI=0.496887,mHD=0.192982,lLCS=0.184211,GENDER=male,AGE:3,fitness:82886.2, last mutation: 0, Identificador de poblacion: 105
individual168 mCAI=0.531767,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:1,fitness:47592.5, last mutation: 0, Identificador de poblacion: 105
individual169 mCAI=0.483567,mHD=0.192982,lLCS=0.219298,GENDER=male,AGE:2,fitness:45062.6, last mutation: 0, Identificador de poblacion: 105
individual170 mCAI=0.489638,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:40906.7, last mutation: 0, Identificador de poblacion: 105
individual171 mCAI=0.437706,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:3,fitness:33811.8, last mutation: 0, Identificador de poblacion: 105
individual172 mCAI=0.512552,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:1,fitness:32334.5, last mutation: 0, Identificador de poblacion: 105
individual173 mCAI=0.427159,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:22586.2, last mutation: 0, Identificador de poblacion: 105
individual174 mCAI=0.40493,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:21750, last mutation: 0, Identificador de poblacion: 105
individual175 mCAI=0.424105,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:2,fitness:18289.6, last mutation: 0, Identificador de poblacion: 105
individual176 mCAI=0.450675,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:2,fitness:15634.2, last mutation: 0, Identificador de poblacion: 105
individual177 mCAI=0.445836,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:12893.3, last mutation: 0, Identificador de poblacion: 105
individual178 mCAI=0.521942,mHD=0.157895,lLCS=0.175439,GENDER=male,AGE:3,fitness:11848, last mutation: 0, Identificador de poblacion: 105
individual179 mCAI=0.408901,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:9714.69, last mutation: 0, Identificador de poblacion: 105
individual180 mCAI=0.465434,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:9498.31, last mutation: 0, Identificador de poblacion: 105
individual181 mCAI=0.481003,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:7483.68, last mutation: 0, Identificador de poblacion: 105
individual182 mCAI=0.411992,mHD=0.201754,lLCS=0.184211,GENDER=female,AGE:0,fitness:7192.67, last mutation: 0, Identificador de poblacion: 105
individual183 mCAI=0.451153,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:1,fitness:4209.91, last mutation: 0, Identificador de poblacion: 105
individual184 mCAI=0.470371,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:1,fitness:3818.19, last mutation: 0, Identificador de poblacion: 105
individual185 mCAI=0.419169,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:3155.49, last mutation: 0, Identificador de poblacion: 105
individual186 mCAI=0.414571,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:2586.95, last mutation: 0, Identificador de poblacion: 105
individual187 mCAI=0.446089,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:1,fitness:2433, last mutation: 0, Identificador de poblacion: 105
individual188 mCAI=0.440502,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:3,fitness:2338.45, last mutation: 0, Identificador de poblacion: 105
individual189 mCAI=0.448467,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:824.149, last mutation: 0, Identificador de poblacion: 105
individual190 mCAI=0.411676,mHD=0.184211,lLCS=0.22807,GENDER=female,AGE:1,fitness:418.166, last mutation: 0, Identificador de poblacion: 105
individual191 mCAI=0.616047,mHD=0.140351,lLCS=0.254386,GENDER=female,AGE:1,fitness:55.3767, last mutation: 1, Identificador de poblacion: 105
individual192 mCAI=0.402095,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:24.63, last mutation: 0, Identificador de poblacion: 105
individual193 mCAI=0.385563,mHD=0.192982,lLCS=0.166667,GENDER=female,AGE:0,fitness:4.7927, last mutation: 0, Identificador de poblacion: 105
individual194 mCAI=0.37892,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.10667, last mutation: 0, Identificador de poblacion: 105
individual195 mCAI=0.378787,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.96028, last mutation: 0, Identificador de poblacion: 105
individual196 mCAI=0.402467,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.42625, last mutation: 0, Identificador de poblacion: 105
individual197 mCAI=0.363896,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:0.567862, last mutation: 0, Identificador de poblacion: 105
individual198 mCAI=0.387872,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:0.414956, last mutation: 0, Identificador de poblacion: 105
individual199 mCAI=0.407148,mHD=0.149123,lLCS=0.236842,GENDER=female,AGE:3,fitness:0.0474259, last mutation: 0, Identificador de poblacion: 105
//

Iteracción: 70
individual0 mCAI=0.557229,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:0,fitness:6.40272e+08, last mutation: 4, Identificador de poblacion: 105
individual1 mCAI=0.552102,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.78804e+08, last mutation: 2, Identificador de poblacion: 105
individual2 mCAI=0.552102,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.78804e+08, last mutation: 2, Identificador de poblacion: 105
individual3 mCAI=0.55049,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.60725e+08, last mutation: 4, Identificador de poblacion: 105
individual4 mCAI=0.55049,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.60725e+08, last mutation: 4, Identificador de poblacion: 105
individual5 mCAI=0.55049,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.60725e+08, last mutation: 4, Identificador de poblacion: 105
individual6 mCAI=0.55049,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.60725e+08, last mutation: 4, Identificador de poblacion: 105
individual7 mCAI=0.55049,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:0,fitness:5.60725e+08, last mutation: 4, Identificador de poblacion: 105
individual8 mCAI=0.548745,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:0,fitness:5.41808e+08, last mutation: 4, Identificador de poblacion: 105
individual9 mCAI=0.548201,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.36031e+08, last mutation: 4, Identificador de poblacion: 105
individual10 mCAI=0.54774,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.31193e+08, last mutation: 4, Identificador de poblacion: 105
individual11 mCAI=0.547715,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.30937e+08, last mutation: 2, Identificador de poblacion: 105
individual12 mCAI=0.547231,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.25903e+08, last mutation: 4, Identificador de poblacion: 105
individual13 mCAI=0.547231,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.25903e+08, last mutation: 4, Identificador de poblacion: 105
individual14 mCAI=0.546491,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.183e+08, last mutation: 4, Identificador de poblacion: 105
individual15 mCAI=0.545029,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.03611e+08, last mutation: 4, Identificador de poblacion: 105
individual16 mCAI=0.545029,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.03611e+08, last mutation: 4, Identificador de poblacion: 105
individual17 mCAI=0.543081,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.8468e+08, last mutation: 4, Identificador de poblacion: 105
individual18 mCAI=0.542332,mHD=0.236842,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.77586e+08, last mutation: 4, Identificador de poblacion: 105
individual19 mCAI=0.541437,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.69261e+08, last mutation: 4, Identificador de poblacion: 105
individual20 mCAI=0.541327,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.68247e+08, last mutation: 2, Identificador de poblacion: 105
individual21 mCAI=0.53924,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.49418e+08, last mutation: 4, Identificador de poblacion: 105
individual22 mCAI=0.538463,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.42604e+08, last mutation: 4, Identificador de poblacion: 105
individual23 mCAI=0.538314,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.41311e+08, last mutation: 4, Identificador de poblacion: 105
individual24 mCAI=0.537818,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.37034e+08, last mutation: 2, Identificador de poblacion: 105
individual25 mCAI=0.53754,mHD=0.236842,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.34651e+08, last mutation: 4, Identificador de poblacion: 105
individual26 mCAI=0.53752,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.3448e+08, last mutation: 4, Identificador de poblacion: 105
individual27 mCAI=0.537512,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.34409e+08, last mutation: 4, Identificador de poblacion: 105
individual28 mCAI=0.582221,mHD=0.22807,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.27265e+08, last mutation: 4, Identificador de poblacion: 105
individual29 mCAI=0.547231,mHD=0.236842,lLCS=0.140351,GENDER=female,AGE:2,fitness:4.2642e+08, last mutation: 4, Identificador de poblacion: 105
individual30 mCAI=0.536315,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.24309e+08, last mutation: 4, Identificador de poblacion: 105
individual31 mCAI=0.534151,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.06636e+08, last mutation: 2, Identificador de poblacion: 105
individual32 mCAI=0.534151,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.06636e+08, last mutation: 2, Identificador de poblacion: 105
individual33 mCAI=0.534083,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.06098e+08, last mutation: 2, Identificador de poblacion: 105
individual34 mCAI=0.532368,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.92634e+08, last mutation: 4, Identificador de poblacion: 105
individual35 mCAI=0.531275,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.84291e+08, last mutation: 2, Identificador de poblacion: 105
individual36 mCAI=0.531212,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.83821e+08, last mutation: 2, Identificador de poblacion: 105
individual37 mCAI=0.531212,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.83821e+08, last mutation: 2, Identificador de poblacion: 105
individual38 mCAI=0.531212,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.83821e+08, last mutation: 2, Identificador de poblacion: 105
individual39 mCAI=0.592285,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.74926e+08, last mutation: 2, Identificador de poblacion: 105
individual40 mCAI=0.607032,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.74915e+08, last mutation: 4, Identificador de poblacion: 105
individual41 mCAI=0.529647,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.72197e+08, last mutation: 2, Identificador de poblacion: 105
individual42 mCAI=0.591212,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.61415e+08, last mutation: 4, Identificador de poblacion: 105
individual43 mCAI=0.567989,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.59339e+08, last mutation: 4, Identificador de poblacion: 105
individual44 mCAI=0.590428,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:0,fitness:3.51855e+08, last mutation: 4, Identificador de poblacion: 105
individual45 mCAI=0.526211,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.47903e+08, last mutation: 4, Identificador de poblacion: 105
individual46 mCAI=0.525936,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.46027e+08, last mutation: 2, Identificador de poblacion: 105
individual47 mCAI=0.524313,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.35175e+08, last mutation: 2, Identificador de poblacion: 105
individual48 mCAI=0.524214,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.34524e+08, last mutation: 2, Identificador de poblacion: 105
