
Iteracción: 0
individual0 mCAI=0.392603,mHD=0.149123,lLCS=0.192982,GENDER=female,AGE:0,fitness:6.77367e+08, last mutation: -1, Identificador de poblacion: 101
individual124 mCAI=0.555641,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:3,fitness:30281.7, last mutation: 0, Identificador de poblacion: 34
individual125 mCAI=0.551358,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:3,fitness:29804, last mutation: 0, Identificador de poblacion: 34
individual126 mCAI=0.532553,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:29492.4, last mutation: 0, Identificador de poblacion: 34
individual127 mCAI=0.529335,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:24553.2, last mutation: 0, Identificador de poblacion: 34
individual128 mCAI=0.427638,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:24553.2, last mutation: 0, Identificador de poblacion: 93
individual129 mCAI=0.676378,mHD=0.140351,lLCS=0.149123,GENDER=female,AGE:3,fitness:23926.9, last mutation: 1, Identificador de poblacion: 93
individual130 mCAI=0.669101,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:1,fitness:22563.9, last mutation: 1, Identificador de poblacion: 93
individual131 mCAI=0.526882,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:3,fitness:21353, last mutation: 0, Identificador de poblacion: 34
individual132 mCAI=0.427209,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:21353, last mutation: 0, Identificador de poblacion: 93
individual133 mCAI=0.601328,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:0,fitness:20680.1, last mutation: 0, Identificador de poblacion: 93
individual134 mCAI=0.579184,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:20615.2, last mutation: 0, Identificador de poblacion: 34
individual135 mCAI=0.640894,mHD=0.166667,lLCS=0.192982,GENDER=female,AGE:3,fitness:19933.7, last mutation: 1, Identificador de poblacion: 93
individual136 mCAI=0.429811,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:14711.7, last mutation: 0, Identificador de poblacion: 34
individual137 mCAI=0.681745,mHD=0.149123,lLCS=0.22807,GENDER=female,AGE:3,fitness:14570.8, last mutation: 1, Identificador de poblacion: 93
individual138 mCAI=0.681195,mHD=0.149123,lLCS=0.22807,GENDER=female,AGE:2,fitness:14238.8, last mutation: 1, Identificador de poblacion: 93
individual139 mCAI=0.424573,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:11402, last mutation: 0, Identificador de poblacion: 93
individual140 mCAI=0.424289,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:11271.7, last mutation: 0, Identificador de poblacion: 93
individual141 mCAI=0.46922,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:9946.19, last mutation: 0, Identificador de poblacion: 34
individual142 mCAI=0.683432,mHD=0.131579,lLCS=0.201754,GENDER=female,AGE:0,fitness:9805.2, last mutation: 1, Identificador de poblacion: 93
individual143 mCAI=0.676378,mHD=0.140351,lLCS=0.184211,GENDER=female,AGE:3,fitness:9542.9, last mutation: 1, Identificador de poblacion: 93
individual144 mCAI=0.419779,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:9387.05, last mutation: 0, Identificador de poblacion: 93
individual145 mCAI=0.681745,mHD=0.131579,lLCS=0.22807,GENDER=female,AGE:3,fitness:9045.52, last mutation: 1, Identificador de poblacion: 93
individual146 mCAI=0.681745,mHD=0.131579,lLCS=0.201754,GENDER=female,AGE:1,fitness:9034.89, last mutation: 1, Identificador de poblacion: 93
individual147 mCAI=0.620644,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:3,fitness:7588.18, last mutation: 0, Identificador de poblacion: 93
individual148 mCAI=0.653462,mHD=0.157895,lLCS=0.184211,GENDER=male,AGE:2,fitness:7484.76, last mutation: 0, Identificador de poblacion: 93
individual149 mCAI=0.466447,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:7447.05, last mutation: 0, Identificador de poblacion: 93
individual150 mCAI=0.599078,mHD=0.175439,lLCS=0.184211,GENDER=male,AGE:3,fitness:5870.49, last mutation: 0, Identificador de poblacion: 34
individual151 mCAI=0.536638,mHD=0.166667,lLCS=0.157895,GENDER=male,AGE:2,fitness:4753.69, last mutation: 0, Identificador de poblacion: 34
individual152 mCAI=0.539306,mHD=0.166667,lLCS=0.166667,GENDER=male,AGE:2,fitness:4717.53, last mutation: 0, Identificador de poblacion: 34
individual153 mCAI=0.593008,mHD=0.175439,lLCS=0.192982,GENDER=male,AGE:1,fitness:4559.51, last mutation: 0, Identificador de poblacion: 93
individual154 mCAI=0.606237,mHD=0.166667,lLCS=0.192982,GENDER=female,AGE:3,fitness:4086.45, last mutation: 1, Identificador de poblacion: 34
individual155 mCAI=0.660097,mHD=0.131579,lLCS=0.166667,GENDER=female,AGE:3,fitness:3153.36, last mutation: 1, Identificador de poblacion: 93
individual156 mCAI=0.462328,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:3004.7, last mutation: 0, Identificador de poblacion: 34
individual157 mCAI=0.59877,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:3,fitness:2872.17, last mutation: 0, Identificador de poblacion: 34
individual158 mCAI=0.604432,mHD=0.175439,lLCS=0.22807,GENDER=male,AGE:0,fitness:2808.88, last mutation: 0, Identificador de poblacion: 34
individual159 mCAI=0.443461,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:2733.4, last mutation: 0, Identificador de poblacion: 93
individual160 mCAI=0.59708,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:1,fitness:2669.11, last mutation: 0, Identificador de poblacion: 34
individual161 mCAI=0.595342,mHD=0.166667,lLCS=0.192982,GENDER=male,AGE:2,fitness:2527.63, last mutation: 0, Identificador de poblacion: 93
individual162 mCAI=0.539006,mHD=0.157895,lLCS=0.157895,GENDER=male,AGE:2,fitness:1387.19, last mutation: 0, Identificador de poblacion: 34
individual163 mCAI=0.443895,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:1,fitness:1167.82, last mutation: 0, Identificador de poblacion: 93
individual164 mCAI=0.605918,mHD=0.157895,lLCS=0.254386,GENDER=male,AGE:0,fitness:1025.43, last mutation: 0, Identificador de poblacion: 93
individual165 mCAI=0.407907,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1016.37, last mutation: 0, Identificador de poblacion: 93
individual166 mCAI=0.488639,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:975.149, last mutation: 0, Identificador de poblacion: 34
individual167 mCAI=0.570081,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:0,fitness:844.336, last mutation: 0, Identificador de poblacion: 93
individual168 mCAI=0.594345,mHD=0.157895,lLCS=0.201754,GENDER=male,AGE:0,fitness:664.534, last mutation: 0, Identificador de poblacion: 34
individual169 mCAI=0.448607,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:626.325, last mutation: 0, Identificador de poblacion: 34
individual170 mCAI=0.602847,mHD=0.149123,lLCS=0.201754,GENDER=male,AGE:1,fitness:554.734, last mutation: 0, Identificador de poblacion: 93
individual171 mCAI=0.596492,mHD=0.149123,lLCS=0.175439,GENDER=female,AGE:1,fitness:420.651, last mutation: 1, Identificador de poblacion: 34
individual172 mCAI=0.544833,mHD=0.166667,lLCS=0.254386,GENDER=male,AGE:2,fitness:232.828, last mutation: 0, Identificador de poblacion: 93
individual173 mCAI=0.593772,mHD=0.140351,lLCS=0.201754,GENDER=male,AGE:0,fitness:220.47, last mutation: 0, Identificador de poblacion: 34
individual174 mCAI=0.580742,mHD=0.149123,lLCS=0.219298,GENDER=male,AGE:3,fitness:220.407, last mutation: 0, Identificador de poblacion: 93
individual175 mCAI=0.428546,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:0,fitness:212.983, last mutation: 0, Identificador de poblacion: 93
individual176 mCAI=0.414312,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:167.978, last mutation: 0, Identificador de poblacion: 34
individual177 mCAI=0.418077,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:0,fitness:152.069, last mutation: 0, Identificador de poblacion: 34
individual178 mCAI=0.585425,mHD=0.140351,lLCS=0.210526,GENDER=male,AGE:2,fitness:151.919, last mutation: 0, Identificador de poblacion: 93
individual179 mCAI=0.685412,mHD=0.140351,lLCS=0.280702,GENDER=female,AGE:3,fitness:95.9628, last mutation: 1, Identificador de poblacion: 93
individual180 mCAI=0.54167,mHD=0.157895,lLCS=0.192982,GENDER=male,AGE:0,fitness:88.1675, last mutation: 0, Identificador de poblacion: 93
individual181 mCAI=0.575645,mHD=0.131579,lLCS=0.157895,GENDER=male,AGE:1,fitness:52.2366, last mutation: 0, Identificador de poblacion: 34
individual182 mCAI=0.453421,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:3,fitness:45.6979, last mutation: 0, Identificador de poblacion: 34
individual183 mCAI=0.493573,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:1,fitness:44.0203, last mutation: 0, Identificador de poblacion: 93
individual184 mCAI=0.432707,mHD=0.192982,lLCS=0.22807,GENDER=male,AGE:0,fitness:32.8233, last mutation: 0, Identificador de poblacion: 34
individual185 mCAI=0.426962,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:32.7764, last mutation: 0, Identificador de poblacion: 93
individual186 mCAI=0.494191,mHD=0.175439,lLCS=0.22807,GENDER=female,AGE:3,fitness:26.9416, last mutation: 0, Identificador de poblacion: 93
individual187 mCAI=0.415369,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:25.6109, last mutation: 0, Identificador de poblacion: 93
individual188 mCAI=0.399551,mHD=0.210526,lLCS=0.236842,GENDER=male,AGE:0,fitness:20.5015, last mutation: 0, Identificador de poblacion: 93
individual189 mCAI=0.431756,mHD=0.166667,lLCS=0.280702,GENDER=female,AGE:3,fitness:9.2704, last mutation: 0, Identificador de poblacion: 93
individual190 mCAI=0.405174,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:8.55963, last mutation: 0, Identificador de poblacion: 34
individual191 mCAI=0.45887,mHD=0.166667,lLCS=0.201754,GENDER=female,AGE:2,fitness:7.43515, last mutation: 0, Identificador de poblacion: 93
individual192 mCAI=0.381663,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:1,fitness:5.06531, last mutation: 0, Identificador de poblacion: 93
individual193 mCAI=0.382947,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:2.98286, last mutation: 0, Identificador de poblacion: 93
individual194 mCAI=0.429954,mHD=0.166667,lLCS=0.157895,GENDER=female,AGE:0,fitness:2.52174, last mutation: 0, Identificador de poblacion: 93
individual195 mCAI=0.405276,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.60932, last mutation: 0, Identificador de poblacion: 34
individual196 mCAI=0.416988,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.50559, last mutation: 0, Identificador de poblacion: 34
individual197 mCAI=0.41597,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.35379, last mutation: 0, Identificador de poblacion: 34
individual198 mCAI=0.429989,mHD=0.157895,lLCS=0.175439,GENDER=female,AGE:3,fitness:0.621818, last mutation: 0, Identificador de poblacion: 93
individual199 mCAI=0.510842,mHD=0.122807,lLCS=0.254386,GENDER=male,AGE:2,fitness:0.380179, last mutation: 0, Identificador de poblacion: 34
//

Iteracción: 95
individual0 mCAI=0.608208,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.10211e+08, last mutation: 4, Identificador de poblacion: 34
individual1 mCAI=0.606237,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.96281e+08, last mutation: 2, Identificador de poblacion: 34
individual2 mCAI=0.606237,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.96281e+08, last mutation: 4, Identificador de poblacion: 34
individual3 mCAI=0.604093,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.81845e+08, last mutation: 2, Identificador de poblacion: 34
individual4 mCAI=0.597188,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.39968e+08, last mutation: 2, Identificador de poblacion: 34
individual5 mCAI=0.597188,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.39968e+08, last mutation: 2, Identificador de poblacion: 34
individual6 mCAI=0.596196,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.34484e+08, last mutation: 2, Identificador de poblacion: 34
individual7 mCAI=0.659743,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.32671e+08, last mutation: 4, Identificador de poblacion: 34
individual8 mCAI=0.594356,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.24645e+08, last mutation: 4, Identificador de poblacion: 34
individual9 mCAI=0.617565,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.90588e+08, last mutation: 2, Identificador de poblacion: 93
individual10 mCAI=0.585327,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.82033e+08, last mutation: 2, Identificador de poblacion: 34
individual11 mCAI=0.615347,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.79012e+08, last mutation: 2, Identificador de poblacion: 93
individual12 mCAI=0.615347,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.79012e+08, last mutation: 2, Identificador de poblacion: 93
individual13 mCAI=0.615347,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.7901e+08, last mutation: 2, Identificador de poblacion: 93
individual14 mCAI=0.578637,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.5577e+08, last mutation: 2, Identificador de poblacion: 34
individual15 mCAI=0.578637,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.55769e+08, last mutation: 2, Identificador de poblacion: 34
individual16 mCAI=0.60741,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.43057e+08, last mutation: 2, Identificador de poblacion: 93
individual17 mCAI=0.629268,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.38896e+08, last mutation: 4, Identificador de poblacion: 34
individual18 mCAI=0.667418,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.24754e+08, last mutation: 4, Identificador de poblacion: 93
individual19 mCAI=0.590073,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:8.76759e+07, last mutation: 2, Identificador de poblacion: 93
individual20 mCAI=0.627708,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:3,fitness:6.85403e+07, last mutation: 4, Identificador de poblacion: 34
individual21 mCAI=0.580176,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:6.63028e+07, last mutation: 2, Identificador de poblacion: 93
individual22 mCAI=0.618377,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.80211e+07, last mutation: 4, Identificador de poblacion: 34
individual23 mCAI=0.681625,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:9.4224e+06, last mutation: 4, Identificador de poblacion: 93
individual24 mCAI=0.681195,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:0,fitness:9.274e+06, last mutation: 4, Identificador de poblacion: 93
individual25 mCAI=0.680293,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:3,fitness:8.96948e+06, last mutation: 4, Identificador de poblacion: 93
individual26 mCAI=0.669101,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:3,fitness:8.73924e+06, last mutation: 4, Identificador de poblacion: 93
individual27 mCAI=0.669101,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:3,fitness:8.73924e+06, last mutation: 4, Identificador de poblacion: 93
individual28 mCAI=0.676931,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:2,fitness:7.92067e+06, last mutation: 4, Identificador de poblacion: 93
individual29 mCAI=0.676378,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:1,fitness:7.76021e+06, last mutation: 4, Identificador de poblacion: 93
individual30 mCAI=0.675377,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.47815e+06, last mutation: 4, Identificador de poblacion: 93
individual31 mCAI=0.683172,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:7.14101e+06, last mutation: 4, Identificador de poblacion: 93
individual32 mCAI=0.681255,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:3,fitness:6.59803e+06, last mutation: 4, Identificador de poblacion: 93
individual33 mCAI=0.681255,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:0,fitness:6.59586e+06, last mutation: 2, Identificador de poblacion: 93
individual34 mCAI=0.660263,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:2,fitness:6.54107e+06, last mutation: 2, Identificador de poblacion: 93
individual35 mCAI=0.688786,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:1,fitness:6.47474e+06, last mutation: 4, Identificador de poblacion: 93
individual36 mCAI=0.680409,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:0,fitness:6.3718e+06, last mutation: 4, Identificador de poblacion: 93
individual37 mCAI=0.670327,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:3,fitness:6.2041e+06, last mutation: 4, Identificador de poblacion: 93
individual38 mCAI=0.657255,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:3,fitness:5.93012e+06, last mutation: 4, Identificador de poblacion: 93
individual39 mCAI=0.677441,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.63753e+06, last mutation: 4, Identificador de poblacion: 93
individual40 mCAI=0.654188,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:2,fitness:5.36367e+06, last mutation: 4, Identificador de poblacion: 93
individual41 mCAI=0.664545,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:3,fitness:5.00968e+06, last mutation: 2, Identificador de poblacion: 93
individual42 mCAI=0.651838,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:2,fitness:4.9666e+06, last mutation: 2, Identificador de poblacion: 93
individual43 mCAI=0.663666,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.84802e+06, last mutation: 2, Identificador de poblacion: 93
individual44 mCAI=0.651084,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:4.84545e+06, last mutation: 4, Identificador de poblacion: 93
individual45 mCAI=0.673644,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:0,fitness:4.82047e+06, last mutation: 4, Identificador de poblacion: 93
individual46 mCAI=0.672991,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:3,fitness:4.69235e+06, last mutation: 4, Identificador de poblacion: 93
individual47 mCAI=0.662584,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.65926e+06, last mutation: 4, Identificador de poblacion: 93
individual48 mCAI=0.680121,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.36433e+06, last mutation: 4, Identificador de poblacion: 93
individual49 mCAI=0.660772,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.3573e+06, last mutation: 4, Identificador de poblacion: 93
individual50 mCAI=0.660529,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:3,fitness:4.31702e+06, last mutation: 2, Identificador de poblacion: 93
individual51 mCAI=0.679344,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:3,fitness:4.21267e+06, last mutation: 4, Identificador de poblacion: 93
individual52 mCAI=0.679344,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.21267e+06, last mutation: 4, Identificador de poblacion: 93
individual53 mCAI=0.678749,mHD=0.166667,lLCS=0.131579,GENDER=male,AGE:2,fitness:4.09999e+06, last mutation: 4, Identificador de poblacion: 93
individual54 mCAI=0.657886,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.91635e+06, last mutation: 2, Identificador de poblacion: 93
individual55 mCAI=0.676697,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.73303e+06, last mutation: 2, Identificador de poblacion: 93
individual56 mCAI=0.65518,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:1,fitness:3.54212e+06, last mutation: 2, Identificador de poblacion: 93
individual57 mCAI=0.637135,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:3.0685e+06, last mutation: 4, Identificador de poblacion: 93
individual58 mCAI=0.612227,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.54483e+06, last mutation: 4, Identificador de poblacion: 34
individual59 mCAI=0.629731,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:0,fitness:2.40846e+06, last mutation: 4, Identificador de poblacion: 93
individual60 mCAI=0.609854,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:2.37859e+06, last mutation: 4, Identificador de poblacion: 34
individual61 mCAI=0.666368,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.3329e+06, last mutation: 4, Identificador de poblacion: 34
individual62 mCAI=0.643154,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.27083e+06, last mutation: 4, Identificador de poblacion: 34
individual63 mCAI=0.608208,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.26973e+06, last mutation: 4, Identificador de poblacion: 34
individual64 mCAI=0.669101,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.79303e+06, last mutation: 1, Identificador de poblacion: 93
individual65 mCAI=0.676378,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.77429e+06, last mutation: 1, Identificador de poblacion: 93
individual66 mCAI=0.619394,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.71739e+06, last mutation: 4, Identificador de poblacion: 34
individual67 mCAI=0.615462,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.51012e+06, last mutation: 4, Identificador de poblacion: 34
individual68 mCAI=0.630711,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.43377e+06, last mutation: 4, Identificador de poblacion: 34
individual69 mCAI=0.629396,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:2,fitness:1.36573e+06, last mutation: 4, Identificador de poblacion: 34
individual70 mCAI=0.624325,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.1324e+06, last mutation: 4, Identificador de poblacion: 34
individual71 mCAI=0.624311,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:2,fitness:1.1318e+06, last mutation: 2, Identificador de poblacion: 93
individual72 mCAI=0.606431,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.12391e+06, last mutation: 4, Identificador de poblacion: 34
individual73 mCAI=0.637268,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.07564e+06, last mutation: 4, Identificador de poblacion: 93
individual74 mCAI=0.644909,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:878668, last mutation: 4, Identificador de poblacion: 93
individual75 mCAI=0.670053,mHD=0.140351,lLCS=0.149123,GENDER=female,AGE:3,fitness:858289, last mutation: 1, Identificador de poblacion: 93
individual76 mCAI=0.628551,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:751081, last mutation: 4, Identificador de poblacion: 34
individual77 mCAI=0.608933,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:641295, last mutation: 0, Identificador de poblacion: 34
individual78 mCAI=0.606431,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:584697, last mutation: 4, Identificador de poblacion: 34
individual79 mCAI=0.584431,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:547450, last mutation: 4, Identificador de poblacion: 93
individual80 mCAI=0.555351,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:3,fitness:504212, last mutation: 4, Identificador de poblacion: 34
individual81 mCAI=0.581332,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:494696, last mutation: 4, Identificador de poblacion: 34
individual82 mCAI=0.598705,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:439561, last mutation: 4, Identificador de poblacion: 34
individual83 mCAI=0.592605,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:350918, last mutation: 4, Identificador de poblacion: 93
individual84 mCAI=0.569328,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:334122, last mutation: 4, Identificador de poblacion: 34
individual85 mCAI=0.569126,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:331922, last mutation: 4, Identificador de poblacion: 34
individual86 mCAI=0.605646,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:292416, last mutation: 4, Identificador de poblacion: 34
individual87 mCAI=0.707492,mHD=0.166667,lLCS=0.157895,GENDER=female,AGE:0,fitness:258392, last mutation: 4, Identificador de poblacion: 93
individual88 mCAI=0.626768,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:1,fitness:218081, last mutation: 0, Identificador de poblacion: 93
individual89 mCAI=0.589474,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:3,fitness:150290, last mutation: 0, Identificador de poblacion: 93
individual90 mCAI=0.567467,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:138737, last mutation: 0, Identificador de poblacion: 93
individual91 mCAI=0.567416,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:138495, last mutation: 0, Identificador de poblacion: 34
individual92 mCAI=0.540324,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:129476, last mutation: 0, Identificador de poblacion: 34
individual93 mCAI=0.392706,mHD=0.184211,lLCS=0.22807,GENDER=female,AGE:0,fitness:129476, last mutation: 0, Identificador de poblacion: 34
individual94 mCAI=0.680121,mHD=0.166667,lLCS=0.157895,GENDER=female,AGE:1,fitness:81863.1, last mutation: 2, Identificador de poblacion: 93
individual95 mCAI=0.572535,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:74856.3, last mutation: 0, Identificador de poblacion: 34
individual96 mCAI=0.519155,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:64839.9, last mutation: 0, Identificador de poblacion: 93
individual97 mCAI=0.602312,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:1,fitness:64602.5, last mutation: 0, Identificador de poblacion: 34
individual98 mCAI=0.542369,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:54966.6, last mutation: 0, Identificador de poblacion: 34
individual99 mCAI=0.608208,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:51657.7, last mutation: 1, Identificador de poblacion: 34

individual100 mCAI=0.538039,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:46857.8, last mutation: 0, Identificador de poblacion: 34
individual101 mCAI=0.622626,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:44421.7, last mutation: 4, Identificador de poblacion: 93
individual102 mCAI=0.642908,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:2,fitness:42755.5, last mutation: 4, Identificador de poblacion: 93
individual103 mCAI=0.578123,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:42142.6, last mutation: 0, Identificador de poblacion: 34
